user_id,question_id,answer
u300,Q10,0
u301,Q1,-1
u301,Q2,0
u301,Q3,-1
u301,Q4,-1
u301,Q5,1
u301,Q6,-1
u301,Q7,0
u301,Q8,-1
u301,Q9,1
u301,Q10,0
u302,Q1,0
u302,Q2,0
u302,Q3,-1
u302,Q4,0
u302,Q5,0
u302,Q6,-1
u302,Q7,0
u302,Q8,0
u302,Q9,1
u302,Q10,0
u303,Q1,-1
u303,Q2,1
u303,Q3,-1
u303,Q4,-1
u303,Q5,1
u303,Q6,-1
u303,Q7,-1
u303,Q8,1
u303,Q9,-1
u303,Q10,0
u304,Q1,-1
u304,Q2,1
u304,Q3,-1
u304,Q4,-1
u304,Q5,-1
u304,Q6,-1
u304,Q7,1
u304,Q8,-1
u304,Q9,1
u304,Q10,-1
u305,Q1,0
u305,Q2,0
u305,Q3,1
u305,Q4,0
u305,Q5,1
u305,Q6,0
u305,Q7,-1
u305,Q8,-1
u305,Q9,-1
u305,Q10,1
u306,Q1,0
u306,Q2,-1
u306,Q3,0
u306,Q4,-1
u306,Q5,1
u306,Q6,1
u306,Q7,1
u306,Q8,-1
u306,Q9,1
u306,Q10,0
u307,Q1,0
u307,Q2,1
u307,Q3,-1
u307,Q4,-1
u307,Q5,1
u307,Q6,-1
u307,Q7,-1
u307,Q8,-1
u307,Q9,-1
u307,Q10,-1
u308,Q1,0
u308,Q2,-1
u308,Q3,1
u308,Q4,1
u308,Q5,-1
u308,Q6,0
u308,Q7,1
u308,Q8,1
u308,Q9,1
u308,Q10,1
u309,Q1,-1
u309,Q2,1
u309,Q3,0
u309,Q4,0
u309,Q5,-1
u309,Q6,1
u309,Q7,0
u309,Q8,0
u309,Q9,0
u309,Q10,1
u310,Q1,-1
u310,Q2,1
u310,Q3,-1
u310,Q4,0
u310,Q5,1
u310,Q6,0
u310,Q7,-1
u310,Q8,-1
u310,Q9,1
u310,Q10,0
u311,Q1,0
u311,Q2,0
u311,Q3,1
u311,Q4,0
u311,Q5,1
u311,Q6,0
u311,Q7,1
u311,Q8,0
u311,Q9,0
u311,Q10,-1
u312,Q1,0
u312,Q2,0
u312,Q3,0
u312,Q4,-1
u312,Q5,-1
u312,Q6,0
u312,Q7,0
u312,Q8,1
u312,Q9,0
u312,Q10,-1
u313,Q1,-1
u313,Q2,-1
u313,Q3,0
u313,Q4,1
u313,Q5,-1
u313,Q6,0
u313,Q7,1
u313,Q8,1
u313,Q9,-1
u313,Q10,0
u314,Q1,-1
u314,Q2,1
u314,Q3,1
u314,Q4,-1
u314,Q5,-1
u314,Q6,0
u314,Q7,-1
u314,Q8,0
u314,Q9,0
u314,Q10,-1
u315,Q1,0
u315,Q2,-1
u315,Q3,1
u315,Q4,0
u315,Q5,0
u315,Q6,1
u315,Q7,-1
u315,Q8,-1
u315,Q9,-1
u315,Q10,1
u316,Q1,-1
u316,Q2,1
u316,Q3,-1
u316,Q4,1
u316,Q5,1
u316,Q6,-1
u316,Q7,1
u316,Q8,0
u316,Q9,0
u316,Q10,1
u317,Q1,0
u317,Q2,0
u317,Q3,1
u317,Q4,0
u317,Q5,0
u317,Q6,0
u317,Q7,-1
u317,Q8,1
u317,Q9,0
u317,Q10,-1
u318,Q1,-1
u318,Q2,0
u318,Q3,-1
u318,Q4,1
u318,Q5,1
u318,Q6,0
u318,Q7,0
u318,Q8,1
u318,Q9,1
u318,Q10,-1
u319,Q1,-1
u319,Q2,1
u319,Q3,0
u319,Q4,0
u319,Q5,1
u319,Q6,1
u319,Q7,-1
u319,Q8,1
u319,Q9,-1
u319,Q10,-1
u320,Q1,0
u320,Q2,-1
u320,Q3,-1
u320,Q4,1
u320,Q5,1
u320,Q6,1
u320,Q7,-1
u320,Q8,0
u320,Q9,1
u320,Q10,0
u321,Q1,-1
u321,Q2,0
u321,Q3,-1
u321,Q4,0
u321,Q5,0
u321,Q6,0
u321,Q7,1
u321,Q8,1
u321,Q9,-1
u321,Q10,1
u322,Q1,-1
u322,Q2,1
u322,Q3,1
u322,Q4,1
u322,Q5,0
u322,Q6,0
u322,Q7,1
u322,Q8,0
u322,Q9,-1
u322,Q10,-1
u323,Q1,0
u323,Q2,1
u323,Q3,1
u323,Q4,-1
u323,Q5,0
u323,Q6,-1
u323,Q7,0
u323,Q8,0
u323,Q9,1
u323,Q10,-1
u324,Q1,-1
u324,Q2,0
u324,Q3,-1
u324,Q4,-1
u324,Q5,-1
u324,Q6,-1
u324,Q7,0
u324,Q8,0
u324,Q9,0
u324,Q10,-1
u325,Q1,0
u325,Q2,1
u325,Q3,-1
u325,Q4,1
u325,Q5,0
u325,Q6,0
u325,Q7,-1
u325,Q8,-1
u325,Q9,1
u325,Q10,0
u326,Q1,1
u326,Q2,0
u326,Q3,1
u326,Q4,-1
u326,Q5,1
u326,Q6,1
u326,Q7,1
u326,Q8,0
u326,Q9,-1
u326,Q10,0
u327,Q1,-1
u327,Q2,1
u327,Q3,0
u327,Q4,0
u327,Q5,0
u327,Q6,-1
u327,Q7,1
u327,Q8,-1
u327,Q9,-1
u327,Q10,-1
u328,Q1,0
u328,Q2,1
u328,Q3,0
u328,Q4,-1
u328,Q5,0
u328,Q6,0
u328,Q7,-1
u328,Q8,0
u328,Q9,1
u328,Q10,-1
u329,Q1,1
u329,Q2,1
u329,Q3,0
u329,Q4,1
u329,Q5,-1
u329,Q6,0
u329,Q7,1
u329,Q8,0
u329,Q9,-1
u329,Q10,-1
u330,Q1,0
u330,Q2,1
u330,Q3,-1
u330,Q4,0
u330,Q5,1
u330,Q6,1
u330,Q7,1
u330,Q8,-1
u330,Q9,0
u330,Q10,0
u331,Q1,0
u331,Q2,1
u331,Q3,1
u331,Q4,1
u331,Q5,1
u331,Q6,-1
u331,Q7,1
u331,Q8,0
u331,Q9,0
u331,Q10,-1
u332,Q1,-1
u332,Q2,0
u332,Q3,1
u332,Q4,-1
u332,Q5,0
u332,Q6,1
u332,Q7,-1
u332,Q8,0
u332,Q9,0
u332,Q10,0
u333,Q1,1
u333,Q2,-1
u333,Q3,1
u333,Q4,-1
u333,Q5,-1
u333,Q6,-1
u333,Q7,0
u333,Q8,0
u333,Q9,1
u333,Q10,0
u334,Q1,1
u334,Q2,-1
u334,Q3,-1
u334,Q4,-1
u334,Q5,-1
u334,Q6,0
u334,Q7,0
u334,Q8,-1
u334,Q9,1
u334,Q10,0
u335,Q1,0
u335,Q2,-1
u335,Q3,0
u335,Q4,1
u335,Q5,0
u335,Q6,-1
u335,Q7,0
u335,Q8,0
u335,Q9,-1
u335,Q10,0
u336,Q1,1
u336,Q2,1
u336,Q3,-1
u336,Q4,0
u336,Q5,-1
u336,Q6,0
u336,Q7,-1
u336,Q8,0
u336,Q9,-1
u336,Q10,1
u337,Q1,-1
u337,Q2,0
u337,Q3,0
u337,Q4,1
u337,Q5,0
u337,Q6,-1
u337,Q7,-1
u337,Q8,-1
u337,Q9,1
u337,Q10,0
u338,Q1,0
u338,Q2,1
u338,Q3,1
u338,Q4,0
u338,Q5,1
u338,Q6,0
u338,Q7,1
u338,Q8,-1
u338,Q9,-1
u338,Q10,1
u339,Q1,0
u339,Q2,1
u339,Q3,-1
u339,Q4,1
u339,Q5,1
u339,Q6,1
u339,Q7,1
u339,Q8,0
u339,Q9,0
u339,Q10,0
u340,Q1,1
u340,Q2,0
u340,Q3,0
u340,Q4,-1
u340,Q5,-1
u340,Q6,1
u340,Q7,1
u340,Q8,-1
u340,Q9,1
u340,Q10,-1
u341,Q1,1
u341,Q2,1
u341,Q3,0
u341,Q4,0
u341,Q5,1
u341,Q6,0
u341,Q7,1
u341,Q8,0
u341,Q9,0
u341,Q10,0
u342,Q1,0
u342,Q2,0
u342,Q3,-1
u342,Q4,0
u342,Q5,0
u342,Q6,1
u342,Q7,1
u342,Q8,0
u342,Q9,0
u342,Q10,0
u343,Q1,1
u343,Q2,1
u343,Q3,1
u343,Q4,-1
u343,Q5,1
u343,Q6,-1
u343,Q7,1
u343,Q8,0
u343,Q9,-1
u343,Q10,1
u344,Q1,1
u344,Q2,-1
u344,Q3,0
u344,Q4,-1
u344,Q5,0
u344,Q6,0
u344,Q7,0
u344,Q8,1
u344,Q9,1
u344,Q10,-1
u345,Q1,1
u345,Q2,0
u345,Q3,-1
u345,Q4,1
u345,Q5,0
u345,Q6,-1
u345,Q7,0
u345,Q8,0
u345,Q9,1
u345,Q10,0
u346,Q1,0
u346,Q2,0
u346,Q3,1
u346,Q4,0
u346,Q5,0
u346,Q6,-1
u346,Q7,0
u346,Q8,-1
u346,Q9,1
u346,Q10,-1
u347,Q1,-1
u347,Q2,0
u347,Q3,1
u347,Q4,0
u347,Q5,1
u347,Q6,0
u347,Q7,-1
u347,Q8,0
u347,Q9,1
u347,Q10,1
u348,Q1,0
u348,Q2,0
u348,Q3,1
u348,Q4,1
u348,Q5,1
u348,Q6,-1
u348,Q7,-1
u348,Q8,-1
u348,Q9,1
u348,Q10,-1
u349,Q1,0
u349,Q2,0
u349,Q3,-1
u349,Q4,0
u349,Q5,-1
u349,Q6,1
u349,Q7,-1
u349,Q8,0
u349,Q9,-1
u349,Q10,0
u350,Q1,-1
u350,Q2,0
u350,Q3,0
u350,Q4,1
u350,Q5,-1
u350,Q6,-1
u350,Q7,-1
u350,Q8,0
u350,Q9,0
u350,Q10,0
u351,Q1,1
u351,Q2,0
u351,Q3,0
u351,Q4,-1
u351,Q5,1
u351,Q6,-1
u351,Q7,1
u351,Q8,0
u351,Q9,-1
u351,Q10,1
u352,Q1,0
u352,Q2,0
u352,Q3,1
u352,Q4,-1
u352,Q5,1
u352,Q6,-1
u352,Q7,-1
u352,Q8,1
u352,Q9,1
u352,Q10,0
u353,Q1,0
u353,Q2,-1
u353,Q3,-1
u353,Q4,0
u353,Q5,1
u353,Q6,-1
u353,Q7,1
u353,Q8,0
u353,Q9,0
u353,Q10,0
u354,Q1,-1
u354,Q2,0
u354,Q3,1
u354,Q4,0
u354,Q5,-1
u354,Q6,0
u354,Q7,1
u354,Q8,1
u354,Q9,0
u354,Q10,-1
u355,Q1,0
u355,Q2,0
u355,Q3,-1
u355,Q4,0
u355,Q5,1
u355,Q6,1
u355,Q7,0
u355,Q8,-1
u355,Q9,-1
u355,Q10,0
u356,Q1,0
u356,Q2,0
u356,Q3,-1
u356,Q4,1
u356,Q5,1
u356,Q6,1
u356,Q7,0
u356,Q8,1
u356,Q9,1
u356,Q10,0
u357,Q1,0
u357,Q2,-1
u357,Q3,-1
u357,Q4,1
u357,Q5,1
u357,Q6,1
u357,Q7,1
u357,Q8,0
u357,Q9,-1
u357,Q10,1
u358,Q1,1
u358,Q2,-1
u358,Q3,1
u358,Q4,1
u358,Q5,-1
u358,Q6,0
u358,Q7,0
u358,Q8,0
u358,Q9,-1
u358,Q10,-1
u359,Q1,1
u359,Q2,0
u359,Q3,0
u359,Q4,0
u359,Q5,1
u359,Q6,1
u359,Q7,0
u359,Q8,0
u359,Q9,1
u359,Q10,1
u360,Q1,0
u360,Q2,0
u360,Q3,1
u360,Q4,1
u360,Q5,1
u360,Q6,1
u360,Q7,-1
u360,Q8,0
u360,Q9,0
u360,Q10,-1
u361,Q1,1
u361,Q2,-1
u361,Q3,1
u361,Q4,1
u361,Q5,0
u361,Q6,0
u361,Q7,1
u361,Q8,0
u361,Q9,1
u361,Q10,0
u362,Q1,-1
u362,Q2,0
u362,Q3,0
u362,Q4,1
u362,Q5,-1
u362,Q6,0
u362,Q7,1
u362,Q8,-1
u362,Q9,-1
u362,Q10,-1
u363,Q1,1
u363,Q2,1
u363,Q3,0
u363,Q4,-1
u363,Q5,1
u363,Q6,0
u363,Q7,-1
u363,Q8,1
u363,Q9,-1
u363,Q10,1
u364,Q1,0
u364,Q2,1
u364,Q3,1
u364,Q4,1
u364,Q5,0
u364,Q6,0
u364,Q7,0
u364,Q8,1
u364,Q9,-1
u364,Q10,1
u365,Q1,0
u365,Q2,0
u365,Q3,-1
u365,Q4,0
u365,Q5,0
u365,Q6,-1
u365,Q7,0
u365,Q8,0
u365,Q9,0
u365,Q10,0
u366,Q1,1
u366,Q2,0
u366,Q3,-1
u366,Q4,-1
u366,Q5,-1
u366,Q6,1
u366,Q7,-1
u366,Q8,-1
u366,Q9,-1
u366,Q10,0
u367,Q1,0
u367,Q2,1
u367,Q3,1
u367,Q4,1
u367,Q5,-1
u367,Q6,0
u367,Q7,1
u367,Q8,0
u367,Q9,0
u367,Q10,0
u368,Q1,0
u368,Q2,0
u368,Q3,1
u368,Q4,-1
u368,Q5,0
u368,Q6,0
u368,Q7,1
u368,Q8,1
u368,Q9,0
u368,Q10,0
u369,Q1,-1
u369,Q2,-1
u369,Q3,0
u369,Q4,1
u369,Q5,0
u369,Q6,0
u369,Q7,0
u369,Q8,-1
u369,Q9,-1
u369,Q10,1
u370,Q1,1
u370,Q2,1
u370,Q3,0
u370,Q4,0
u370,Q5,1
u370,Q6,1
u370,Q7,0
u370,Q8,1
u370,Q9,0
u370,Q10,1
u371,Q1,0
u371,Q2,-1
u371,Q3,-1
u371,Q4,0
u371,Q5,1
u371,Q6,-1
u371,Q7,1
u371,Q8,-1
u371,Q9,0
u371,Q10,1
u372,Q1,0
u372,Q2,-1
u372,Q3,-1
u372,Q4,0
u372,Q5,0
u372,Q6,-1
u372,Q7,0
u372,Q8,1
u372,Q9,0
u372,Q10,0
u373,Q1,1
u373,Q2,0
u373,Q3,1
u373,Q4,0
u373,Q5,0
u373,Q6,0
u373,Q7,0
u373,Q8,0
u373,Q9,1
u373,Q10,-1
u374,Q1,1
u374,Q2,0
u374,Q3,0
u374,Q4,-1
u374,Q5,1
u374,Q6,0
u374,Q7,1
u374,Q8,1
u374,Q9,-1
u374,Q10,0
u375,Q1,1
u375,Q2,1
u375,Q3,1
u375,Q4,0
u375,Q5,1
u375,Q6,0
u375,Q7,0
u375,Q8,1
u375,Q9,-1
u375,Q10,-1
u376,Q1,0
u376,Q2,-1
u376,Q3,-1
u376,Q4,0
u376,Q5,0
u376,Q6,-1
u376,Q7,1
u376,Q8,-1
u376,Q9,-1
u376,Q10,-1
u377,Q1,-1
u377,Q2,1
u377,Q3,-1
u377,Q4,0
u377,Q5,0
u377,Q6,0
u377,Q7,0
u377,Q8,-1
u377,Q9,0
u377,Q10,-1
u378,Q1,0
u378,Q2,-1
u378,Q3,0
u378,Q4,1
u378,Q5,1
u378,Q6,-1
u378,Q7,1
u378,Q8,1
u378,Q9,1
u378,Q10,0
u379,Q1,0
u379,Q2,-1
u379,Q3,-1
u379,Q4,0
u379,Q5,0
u379,Q6,1
u379,Q7,0
u379,Q8,1
u379,Q9,0
u379,Q10,0
u380,Q1,-1
u380,Q2,1
u380,Q3,1
u380,Q4,0
u380,Q5,-1
u380,Q6,1
u380,Q7,-1
u380,Q8,-1
u380,Q9,1
u380,Q10,1
u381,Q1,-1
u381,Q2,0
u381,Q3,1
u381,Q4,0
u381,Q5,1
u381,Q6,1
u381,Q7,1
u381,Q8,1
u381,Q9,0
u381,Q10,0
u382,Q1,1
u382,Q2,-1
u382,Q3,1
u382,Q4,0
u382,Q5,1
u382,Q6,1
u382,Q7,1
u382,Q8,1
u382,Q9,-1
u382,Q10,0
u383,Q1,1
u383,Q2,-1
u383,Q3,0
u383,Q4,-1
u383,Q5,1
u383,Q6,-1
u383,Q7,1
u383,Q8,1
u383,Q9,-1
u383,Q10,0
u384,Q1,1
u384,Q2,-1
u384,Q3,0
u384,Q4,1
u384,Q5,0
u384,Q6,1
u384,Q7,-1
u384,Q8,-1
u384,Q9,1
u384,Q10,1
u385,Q1,-1
u385,Q2,1
u385,Q3,1
u385,Q4,1
u385,Q5,0
u385,Q6,-1
u385,Q7,0
u385,Q8,1
u385,Q9,-1
u385,Q10,1
u386,Q1,0
u386,Q2,-1
u386,Q3,1
u386,Q4,1
u386,Q5,1
u386,Q6,-1
u386,Q7,1
u386,Q8,-1
u386,Q9,1
u386,Q10,-1
u387,Q1,0
u387,Q2,1
u387,Q3,0
u387,Q4,-1
u387,Q5,0
u387,Q6,1
u387,Q7,-1
u387,Q8,-1
u387,Q9,0
u387,Q10,-1
u388,Q1,-1
u388,Q2,-1
u388,Q3,-1
u388,Q4,1
u388,Q5,-1
u388,Q6,0
u388,Q7,0
u388,Q8,-1
u388,Q9,1
u388,Q10,1
u389,Q1,-1
u389,Q2,0
u389,Q3,-1
u389,Q4,1
u389,Q5,0
u389,Q6,0
u389,Q7,1
u389,Q8,-1
u389,Q9,0
u389,Q10,-1
u390,Q1,0
u390,Q2,1
u390,Q3,0
u390,Q4,0
u390,Q5,-1
u390,Q6,0
u390,Q7,0
u390,Q8,-1
u390,Q9,1
u390,Q10,-1
u391,Q1,1
u391,Q2,1
u391,Q3,-1
u391,Q4,-1
u391,Q5,-1
u391,Q6,1
u391,Q7,0
u391,Q8,1
u391,Q9,0
u391,Q10,1
u392,Q1,0
u392,Q2,0
u392,Q3,-1
u392,Q4,0
u392,Q5,0
u392,Q6,0
u392,Q7,0
u392,Q8,-1
u392,Q9,1
u392,Q10,1
u393,Q1,0
u393,Q2,0
u393,Q3,0
u393,Q4,0
u393,Q5,0
u393,Q6,0
u393,Q7,0
u393,Q8,1
u393,Q9,1
u393,Q10,1
u394,Q1,-1
u394,Q2,1
u394,Q3,1
u394,Q4,1
u394,Q5,-1
u394,Q6,0
u394,Q7,-1
u394,Q8,0
u394,Q9,0
u394,Q10,-1
u395,Q1,-1
u395,Q2,0
u395,Q3,0
u395,Q4,1
u395,Q5,-1
u395,Q6,1
u395,Q7,1
u395,Q8,-1
u395,Q9,-1
u395,Q10,-1
u396,Q1,-1
u396,Q2,0
u396,Q3,1
u396,Q4,1
u396,Q5,0
u396,Q6,-1
u396,Q7,0
u396,Q8,1
u396,Q9,1
u396,Q10,-1
u397,Q1,-1
u397,Q2,-1
u397,Q3,0
u397,Q4,1
u397,Q5,0
u397,Q6,0
u397,Q7,-1
u397,Q8,1
u397,Q9,0
u397,Q10,1
u398,Q1,1
u398,Q2,1
u398,Q3,1
u398,Q4,1
u398,Q5,1
u398,Q6,1
u398,Q7,1
u398,Q8,-1
u398,Q9,1
u398,Q10,1
u399,Q1,0
u399,Q2,1
u399,Q3,0
u399,Q4,0
u399,Q5,1
u399,Q6,1
u399,Q7,-1
u399,Q8,0
u399,Q9,-1
u399,Q10,1
u400,Q1,0
u400,Q2,-1
u400,Q3,0
u400,Q4,0
u400,Q5,1
u400,Q6,1
u400,Q7,-1
u400,Q8,0
u400,Q9,-1
u400,Q10,-1
u401,Q1,1
u401,Q2,1
u401,Q3,1
u401,Q4,1
u401,Q5,-1
u401,Q6,0
u401,Q7,1
u401,Q8,1
u401,Q9,0
u401,Q10,-1
u402,Q1,-1
u402,Q2,-1
u402,Q3,-1
u402,Q4,0
u402,Q5,-1
u402,Q6,1
u402,Q7,1
u402,Q8,1
u402,Q9,-1
u402,Q10,0
u403,Q1,0
u403,Q2,1
u403,Q3,-1
u403,Q4,1
u403,Q5,1
u403,Q6,1
u403,Q7,0
u403,Q8,1
u403,Q9,1
u403,Q10,0
u404,Q1,-1
u404,Q2,1
u404,Q3,-1
u404,Q4,0
u404,Q5,-1
u404,Q6,-1
u404,Q7,0
u404,Q8,0
u404,Q9,-1
u404,Q10,0
u405,Q1,-1
u405,Q2,1
u405,Q3,1
u405,Q4,0
u405,Q5,0
u405,Q6,-1
u405,Q7,1
u405,Q8,0
u405,Q9,0
u405,Q10,-1
u406,Q1,0
u406,Q2,0
u406,Q3,1
u406,Q4,-1
u406,Q5,1
u406,Q6,0
u406,Q7,-1
u406,Q8,0
u406,Q9,0
u406,Q10,-1
u407,Q1,-1
u407,Q2,-1
u407,Q3,-1
u407,Q4,0
u407,Q5,-1
u407,Q6,-1
u407,Q7,1
u407,Q8,1
u407,Q9,-1
u407,Q10,-1
u408,Q1,1
u408,Q2,0
u408,Q3,1
u408,Q4,1
u408,Q5,-1
u408,Q6,1
u408,Q7,1
u408,Q8,0
u408,Q9,-1
u408,Q10,-1
u409,Q1,0
u409,Q2,0
u409,Q3,1
u409,Q4,-1
u409,Q5,0
u409,Q6,0
u409,Q7,1
u409,Q8,-1
u409,Q9,1
u409,Q10,-1
u410,Q1,0
u410,Q2,0
u410,Q3,-1
u410,Q4,1
u410,Q5,-1
u410,Q6,-1
u410,Q7,0
u410,Q8,1
u410,Q9,-1
u410,Q10,1
u411,Q1,0
u411,Q2,0
u411,Q3,-1
u411,Q4,1
u411,Q5,-1
u411,Q6,-1
u411,Q7,-1
u411,Q8,1
u411,Q9,-1
u411,Q10,-1
u412,Q1,-1
u412,Q2,-1
u412,Q3,1
u412,Q4,0
u412,Q5,-1
u412,Q6,0
u412,Q7,0
u412,Q8,-1
u412,Q9,1
u412,Q10,0
u413,Q1,0
u413,Q2,-1
u413,Q3,1
u413,Q4,-1
u413,Q5,0
u413,Q6,0
u413,Q7,0
u413,Q8,0
u413,Q9,-1
u413,Q10,1
u414,Q1,0
u414,Q2,-1
u414,Q3,1
u414,Q4,0
u414,Q5,1
u414,Q6,-1
u414,Q7,1
u414,Q8,0
u414,Q9,-1
u414,Q10,-1
u415,Q1,0
u415,Q2,0
u415,Q3,-1
u415,Q4,-1
u415,Q5,-1
u415,Q6,0
u415,Q7,0
u415,Q8,1
u415,Q9,-1
u415,Q10,-1
u416,Q1,-1
u416,Q2,-1
u416,Q3,-1
u416,Q4,-1
u416,Q5,-1
u416,Q6,-1
u416,Q7,0
u416,Q8,1
u416,Q9,0
u416,Q10,0
u417,Q1,-1
u417,Q2,1
u417,Q3,1
u417,Q4,0
u417,Q5,-1
u417,Q6,0
u417,Q7,0
u417,Q8,-1
u417,Q9,-1
u417,Q10,1
u418,Q1,0
u418,Q2,-1
u418,Q3,0
u418,Q4,-1
u418,Q5,-1
u418,Q6,1
u418,Q7,0
u418,Q8,0
u418,Q9,1
u418,Q10,0
u419,Q1,1
u419,Q2,-1
u419,Q3,1
u419,Q4,1
u419,Q5,1
u419,Q6,-1
u419,Q7,-1
u419,Q8,1
u419,Q9,1
u419,Q10,-1
u420,Q1,-1
u420,Q2,0
u420,Q3,-1
u420,Q4,1
u420,Q5,1
u420,Q6,1
u420,Q7,0
u420,Q8,-1
u420,Q9,-1
u420,Q10,1
u421,Q1,0
u421,Q2,-1
u421,Q3,1
u421,Q4,-1
u421,Q5,0
u421,Q6,0
u421,Q7,0
u421,Q8,1
u421,Q9,1
u421,Q10,1
u422,Q1,0
u422,Q2,0
u422,Q3,-1
u422,Q4,-1
u422,Q5,-1
u422,Q6,-1
u422,Q7,-1
u422,Q8,-1
u422,Q9,0
u422,Q10,0
u423,Q1,0
u423,Q2,1
u423,Q3,1
u423,Q4,0
u423,Q5,1
u423,Q6,-1
u423,Q7,0
u423,Q8,-1
u423,Q9,-1
u423,Q10,0
u424,Q1,0
u424,Q2,-1
u424,Q3,-1
u424,Q4,-1
u424,Q5,-1
u424,Q6,-1
u424,Q7,1
u424,Q8,1
u424,Q9,1
u424,Q10,1
u425,Q1,-1
u425,Q2,-1
u425,Q3,-1
u425,Q4,-1
u425,Q5,0
u425,Q6,0
u425,Q7,-1
u425,Q8,-1
u425,Q9,1
u425,Q10,-1
u426,Q1,0
u426,Q2,1
u426,Q3,0
u426,Q4,-1
u426,Q5,1
u426,Q6,0
u426,Q7,0
u426,Q8,-1
u426,Q9,1
u426,Q10,0
u427,Q1,-1
u427,Q2,0
u427,Q3,-1
u427,Q4,0
u427,Q5,1
u427,Q6,1
u427,Q7,-1
u427,Q8,1
u427,Q9,-1
u427,Q10,0
u428,Q1,1
u428,Q2,1
u428,Q3,1
u428,Q4,0
u428,Q5,1
u428,Q6,0
u428,Q7,1
u428,Q8,-1
u428,Q9,-1
u428,Q10,-1
u429,Q1,1
u429,Q2,-1
u429,Q3,0
u429,Q4,1
u429,Q5,1
u429,Q6,-1
u429,Q7,1
u429,Q8,1
u429,Q9,0
u429,Q10,1
u430,Q1,1
u430,Q2,0
u430,Q3,-1
u430,Q4,1
u430,Q5,1
u430,Q6,-1
u430,Q7,1
u430,Q8,-1
u430,Q9,0
u430,Q10,-1
u431,Q1,1
u431,Q2,0
u431,Q3,-1
u431,Q4,0
u431,Q5,-1
u431,Q6,1
u431,Q7,-1
u431,Q8,0
u431,Q9,1
u431,Q10,-1
u432,Q1,0
u432,Q2,0
u432,Q3,-1
u432,Q4,1
u432,Q5,1
u432,Q6,-1
u432,Q7,0
u432,Q8,1
u432,Q9,0
u432,Q10,-1
u433,Q1,1
u433,Q2,0
u433,Q3,0
u433,Q4,0
u433,Q5,0
u433,Q6,0
u433,Q7,1
u433,Q8,-1
u433,Q9,0
u433,Q10,-1
u434,Q1,1
u434,Q2,-1
u434,Q3,-1
u434,Q4,1
u434,Q5,1
u434,Q6,0
u434,Q7,1
u434,Q8,0
u434,Q9,-1
u434,Q10,1
u435,Q1,1
u435,Q2,1
u435,Q3,0
u435,Q4,1
u435,Q5,-1
u435,Q6,-1
u435,Q7,1
u435,Q8,1
u435,Q9,0
u435,Q10,1
u436,Q1,0
u436,Q2,-1
u436,Q3,-1
u436,Q4,1
u436,Q5,-1
u436,Q6,-1
u436,Q7,0
u436,Q8,-1
u436,Q9,0
u436,Q10,0
u437,Q1,0
u437,Q2,-1
u437,Q3,0
u437,Q4,0
u437,Q5,-1
u437,Q6,1
u437,Q7,-1
u437,Q8,-1
u437,Q9,0
u437,Q10,1
u438,Q1,1
u438,Q2,-1
u438,Q3,1
u438,Q4,1
u438,Q5,0
u438,Q6,0
u438,Q7,1
u438,Q8,-1
u438,Q9,-1
u438,Q10,0
u439,Q1,1
u439,Q2,0
u439,Q3,0
u439,Q4,-1
u439,Q5,-1
u439,Q6,1
u439,Q7,0
u439,Q8,0
u439,Q9,1
u439,Q10,0
u440,Q1,-1
u440,Q2,-1
u440,Q3,0
u440,Q4,0
u440,Q5,1
u440,Q6,0
u440,Q7,-1
u440,Q8,1
u440,Q9,1
u440,Q10,0
u441,Q1,-1
u441,Q2,-1
u441,Q3,0
u441,Q4,-1
u441,Q5,0
u441,Q6,-1
u441,Q7,1
u441,Q8,-1
u441,Q9,1
u441,Q10,1
u442,Q1,-1
u442,Q2,-1
u442,Q3,-1
u442,Q4,-1
u442,Q5,1
u442,Q6,-1
u442,Q7,1
u442,Q8,1
u442,Q9,-1
u442,Q10,1
u443,Q1,0
u443,Q2,1
u443,Q3,0
u443,Q4,1
u443,Q5,-1
u443,Q6,1
u443,Q7,1
u443,Q8,0
u443,Q9,0
u443,Q10,-1
u444,Q1,-1
u444,Q2,1
u444,Q3,0
u444,Q4,0
u444,Q5,-1
u444,Q6,1
u444,Q7,1
u444,Q8,0
u444,Q9,0
u444,Q10,-1
u445,Q1,-1
u445,Q2,1
u445,Q3,-1
u445,Q4,0
u445,Q5,-1
u445,Q6,0
u445,Q7,0
u445,Q8,-1
u445,Q9,0
u445,Q10,1
u446,Q1,0
u446,Q2,-1
u446,Q3,1
u446,Q4,-1
u446,Q5,-1
u446,Q6,1
u446,Q7,0
u446,Q8,0
u446,Q9,0
u446,Q10,-1
u447,Q1,0
u447,Q2,-1
u447,Q3,-1
u447,Q4,0
u447,Q5,1
u447,Q6,0
u447,Q7,1
u447,Q8,1
u447,Q9,1
u447,Q10,-1
u448,Q1,-1
u448,Q2,-1
u448,Q3,1
u448,Q4,0
u448,Q5,0
u448,Q6,1
u448,Q7,0
u448,Q8,1
u448,Q9,-1
u448,Q10,0
u449,Q1,0
u449,Q2,-1
u449,Q3,0
u449,Q4,0
u449,Q5,0
u449,Q6,-1
u449,Q7,0
u449,Q8,0
u449,Q9,-1
u449,Q10,0
u450,Q1,-1
u450,Q2,-1
u450,Q3,1
u450,Q4,0
u450,Q5,-1
u450,Q6,-1
u450,Q7,0
u450,Q8,0
u450,Q9,-1
